API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
30015404010000,SAN LORENZO 9 PA FEE,001H,SAN LORENZO 9 PA FEE,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,WILDCAT-015 S252815D,EDDY (NM),DELAWARE,DELAWARE,,T. TD,BONE SPRING,MULTIPLE,2965.00,KB,2945.00,12650.00,8159.12,GAS,ACTIVE,2,"128166005,128177478",MULTIPLE,MULTIPLE,2012-07-15,2012-09-15,H,8507.00,12610.00,4103.00,4714.94,4103.00,2012-09-01,2022-10-01,122,,,1409.00,484.00,1022.00,24.00,GAS LIFT,2012-09-21,InitialPotentialTest,2012-09-21,InitialPotentialTest,12607.83,2,23363.00,2,9112.00,1,75.6470,2,3.07,5.69,2.22,239211.48,624345.00,135154.00,304207.00,4619.51,1.4353,1435.2690,2076.00,538.00,1193.00,3858.74,2681.09,52300.00,95664.00,36356.00,75679.00,12.75,23.32,8.86,82003.67,177814.00,52368.00,112086.00,492.0220,19.99,43.34,12.76,37515.0000,6617.0000,19486.0000,PERMIAN BASIN,Delaware Basin,NM,09,25S,28E,SESE,,,,,8507.00000,12610.00000,4103.00,MULTIPLE,MULTIPLE,,,32.1383976,-104.0856571,32.1513572,-104.0857587
30015403980000,SAN LORENZO 22 27 LE FEE,001H,SAN LORENZO 22 27 LE FEE,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,SAN LORENZO,EDDY (NM),DELAWARE,DELAWARE,,T. TD,BONE SPRING,BONE SPRING,2997.00,KB,2977.00,12581.00,8183.94,OIL,ACTIVE,1,128166003,COM,039278,2012-06-30,2012-08-21,H,8538.00,12450.00,3912.00,4625.22,3912.00,2012-08-01,2022-10-01,123,,,105.00,217.00,2454.00,24.00,GAS LIFT,2012-08-23,InitialPotentialTest,2012-08-23,InitialPotentialTest,18267.17,2,26185.00,2,13903.00,2,109.6030,2,4.67,6.69,3.55,214722.02,493452.00,132480.00,372889.00,3724.73,1.2883,1288.3320,1273.00,336.00,3861.00,3788.69,1883.41,59210.17,94633.00,43438.00,83659.00,15.14,24.19,11.10,88236.50,163311.00,61018.00,112581.00,529.4190,22.56,41.75,15.60,22196.0000,3901.0000,24900.0000,PERMIAN BASIN,Delaware Basin,NM,22,25S,28E,NWSW,,,,,8538.00000,12450.00000,3912.00,SHELL TRADING US COMPANY,"ETC TEXAS PIPELINE, LTD.",27.600000,,32.1143997,-104.0823985,32.1016867,-104.0822878
30015403970000,BIG EDDY UNIT DI 5,004H,BIG EDDY UNIT DI 5,XTO PERMIAN OPERATING LLC,EXXON MOBIL,XTO PERMIAN OPERATING LLC.,XOM,PARALLEL,EDDY (NM),DELAWARE,DELAWARE,,BRUSHY CANYON,DELAWARE,DELAWARE,3552.00,KB,3523.00,19127.00,7612.80,OIL,ACTIVE,1,128166380,COM,325500,2014-05-13,2014-08-19,H,7940.00,19126.00,11186.00,12054.93,11186.00,2014-08-01,2022-11-01,91,,,,368.00,4569.00,24.00,PUMPING,2014-09-02,InitialPotentialTest,2014-09-02,InitialPotentialTest,18467.83,3,14773.00,5,16123.00,3,110.8070,3,1.65,1.32,1.44,332739.52,427143.00,261549.00,2461219.00,1633.13,1.9964,1996.4370,4956.00,1296.00,12711.00,3824.07,557.61,77568.83,63251.00,67027.00,493928.00,6.93,5.65,5.99,122533.33,120284.00,102486.00,815448.00,735.2000,10.95,10.75,9.16,64605.0000,17592.0000,179716.0000,PERMIAN BASIN,Delaware Basin,NM,27,20S,31E,SWNE,,,,,6160.00000,7474.00000,1314.00,GREAT LAKES PET. TRANS. LLC,"XTO ENERGY, INC",,,32.5460879,-103.8544409,32.5459302,-103.8153230
30015403950000,POKER LAKE CVX JV BS,015H,POKER LAKE CVX JV BS,XTO PERMIAN OPERATING LLC,EXXON MOBIL,XTO PERMIAN OPERATING LLC.,XOM,WILDCAT G-06 S243026M,EDDY (NM),DELAWARE,DELAWARE,,FIRST BONE SPRING SAND,BONE SPRING,BONE SPRING,3445.00,KB,3423.00,14145.00,9231.87,OIL,ACTIVE,1,128166381,COM,325581,2012-08-02,2012-10-13,H,9455.00,14019.00,4564.00,5142.62,4564.00,2012-11-01,2022-11-01,100,2012-10-04,,,24.00,87.00,24.00,PUMPING,2012-10-31,InitialPotentialTest,2012-10-31,InitialPotentialTest,18906.50,2,44887.00,3,12438.00,2,113.4390,2,4.14,9.84,2.73,239176.32,655682.00,129896.00,413876.00,5047.75,1.4351,1435.0580,10.00,,,,3120.36,75224.00,197364.00,42330.00,141167.00,16.48,43.24,9.27,103693.50,293697.00,54744.00,179752.00,622.1610,22.72,64.35,11.99,42926.0000,8925.0000,36904.0000,PERMIAN BASIN,Delaware Basin,NM,14,24S,30E,SWSE,,,,,9455.00000,14019.00000,4564.00,PLAINS MARKETING L.P.,"ETC TEXAS PIPELINE, LTD.",,,32.2107671,-103.8493693,32.2248582,-103.8480556
30015403720000,LONE TREE DRAW 13 STATE COM,002H,LONE TREE DRAW 13 STATE COM,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,FENTON,EDDY (NM),DELAWARE,DELAWARE,,T. 2ND BONE SPRING,"DELAWARE, NORTHWEST","DELAWARE, NORTHWEST",3218.00,KB,3192.00,9485.00,4969.91,OIL,ACTIVE,1,128166039,COM,038927,2012-09-28,2012-11-20,H,5133.00,9360.00,4227.00,4813.59,4227.00,2013-04-01,2022-11-01,116,2012-11-05,2012-11-06,371.00,500.00,1141.00,24.00,PUMPING,2012-12-09,InitialPotentialTest,2012-12-09,InitialPotentialTest,26244.33,1,33306.00,2,21937.00,1,157.4660,1,6.21,7.88,5.19,458521.12,878185.00,312157.00,946785.00,2813.28,2.7511,2751.1270,1972.00,472.00,,4177.97,1688.43,118726.17,136939.00,95903.00,138728.00,28.09,32.40,22.69,213389.67,270232.00,168351.00,196477.00,1280.3380,50.48,63.93,39.83,33142.0000,8483.0000,46127.0000,PERMIAN BASIN,Delaware Basin,NM,13,21S,27E,NWNW,,,,,5133.00000,9360.00000,4227.00,HOLLYFRONTIER REFINING & MARKETING LLC,"DCP OPERATING COMPANY, LP",,,32.4874729,-104.1490938,32.4742843,-104.1503328
30015403710000,LOS MEDANOS 36 23 30 STATE,001H,LOS MEDANOS 36 23 30 STATE,XTO PERMIAN OPERATING LLC,EXXON MOBIL,XTO PERMIAN OPERATING LLC.,XOM,WILDCAT-015 G-06 S233036D,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRINGS,BONE SPRING,BONE SPRING,3439.00,KB,3422.00,13740.00,9270.14,OIL,ACTIVE,1,128166400,COM,325562,2012-10-25,2013-01-11,H,9509.00,13683.00,4174.00,4750.22,4174.00,2013-02-01,2022-11-01,79,2013-01-02,,2478.00,295.00,917.00,24.00,PUMPING,2012-09-22,InitialPotentialTest,2013-02-05,InitialPotentialTest,11337.83,1,30824.00,4,9956.00,1,68.0270,1,2.72,7.38,2.39,154478.62,444052.00,80470.00,520127.00,5518.23,0.9269,926.8720,896.00,1308.00,8372.00,685.02,4012.86,54838.33,135158.00,32312.00,142855.00,13.14,32.38,7.74,77240.50,214203.00,41540.00,216108.00,463.4430,18.51,51.32,9.95,6929.0000,4682.0000,49233.0000,PERMIAN BASIN,Delaware Basin,NM,36,23S,30E,SWSW,,,,,9509.00000,13683.00000,4174.00,PLAINS MARKETING L.P.,"ETC TEXAS PIPELINE, LTD.",,,32.2547112,-103.8408203,32.2677678,-103.8408504
30015403470000,DEVON 8 FEE,002H,DEVON 8 FEE,OCCIDENTAL PETR,OCCIDENTAL PETROLEUM,OCCIDENTAL PERMIAN LTD,OXY,HAY HOLLOW,EDDY (NM),DELAWARE,DELAWARE,,T. BONE SPRINGS,"BONE SPRING, NORTH","BONE SPRING, NORTH",3033.80,KB,3008.80,12121.00,7981.05,OIL,ACTIVE,1,128166397,COM,038810,2012-08-11,2012-10-17,H,8230.00,11910.00,3680.00,4471.71,3680.00,2012-11-01,2022-11-01,97,,,642.00,205.00,589.00,24.00,FLOWING,2012-11-08,InitialPotentialTest,2012-11-08,InitialPotentialTest,6167.33,14,8090.00,14,4819.00,14,37.0040,14,1.68,2.20,1.31,63021.15,92863.00,47544.00,205065.00,1953.20,0.3781,378.1270,453.00,221.00,1772.00,2049.77,0.00,3140.50,1989.00,2809.00,236.00,0.85,0.54,0.76,3140.50,1989.00,2809.00,236.00,18.8430,0.85,0.54,0.76,5917.0000,4083.0000,19932.0000,PERMIAN BASIN,Delaware Basin,NM,08,25S,28E,NESE,,,,,8230.00000,11910.00000,3680.00,OASIS TRANSPORTATION & MARKETING CORP,OXY USA INC,40.000000,,32.1422273,-104.1025343,32.1422560,-104.1169807
30015402870100,MALAGA 30 FEDERAL COM,001H,MALAGA 30 FEDERAL COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,,MULTIPLE,2962.00,KB,2942.00,14670.00,10683.00,GAS,ACTIVE,3,"128138707,128222177,129775892",MULTIPLE,MULTIPLE,2012-07-31,2012-10-04,H,10892.00,14600.00,3708.00,4090.04,3708.00,2012-10-01,2022-10-01,120,,,,,,,,,,,,12688.83,1,41183.00,1,5825.00,1,76.1330,1,3.42,11.11,1.57,170384.99,617766.00,67424.00,166183.00,9162.41,1.0223,1022.3100,4027.00,196.00,803.00,20545.92,6672.05,33147.83,112367.00,14420.00,31918.00,8.94,30.30,3.89,45764.83,155123.00,19911.00,42360.00,274.5890,12.34,41.83,5.37,37166.0000,1704.0000,7649.0000,PERMIAN BASIN,,NM,30,24S,29E,NESE,,,,,10892.00000,14600.00000,3708.00,MULTIPLE,MULTIPLE,,,32.1858518,-104.0161927,32.1863582,-104.0293990
30015402500000,PEACHES 19 FEDERAL,001H,PEACHES 19 FEDERAL,CHEVRON,CHEVRON,CHEVRON U S A INC,CVX,COTTONWOOD DRAW,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,BONE SPRING (O),BONE SPRING (O),3223.20,KB,3199.20,12137.00,7822.41,OIL,ACTIVE,1,128138809,COM,326200,2012-07-01,2012-09-05,H,9059.00,11940.00,2881.00,4654.79,2881.00,2012-11-01,2022-11-01,109,2012-08-27,,262.00,305.00,178.00,24.00,GAS LIFT,2012-09-20,InitialPotentialTest,2012-09-20,InitialPotentialTest,20844.83,3,43722.00,43,15050.00,3,125.0690,3,7.24,15.18,5.22,407963.16,1109491.00,223048.00,131244.00,4974.23,2.4478,2447.7790,7393.00,966.00,1026.00,7653.21,0.00,49847.33,86354.00,35455.00,15056.00,17.30,29.97,12.31,83642.83,175313.00,54424.00,20002.00,501.8570,29.03,60.85,18.89,79345.0000,9579.0000,8684.0000,PERMIAN BASIN,Delaware Basin,NM,19,25S,27E,NWNE,,,,,9059.00000,11940.00000,2881.00,CHEVRON U S A INC,CHEVRON U S A INC,,,32.1217827,-104.2283481,32.1090441,-104.2269428
30015402410000,REALLY SCARY FEDERAL,005H,REALLY SCARY FEDERAL,CONCHO OPERATING,CONOCOPHILLIPS,COG OPERATING LLC,COP,WILLOW LAKE,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,BONE SPRING,BONE SPRING,3019.00,KB,3002.00,12614.00,8116.31,OIL,ACTIVE,1,128127591,COM,308286,2012-05-15,2012-07-24,H,8704.00,12582.00,3878.00,4657.74,3878.00,2012-07-01,2022-11-01,125,,2012-07-24,877.00,878.00,977.00,24.00,FLOWING,2012-08-04,InitialPotentialTest,2012-08-04,InitialPotentialTest,31089.33,2,42695.00,5,24344.00,2,186.5360,2,8.02,11.01,6.28,351326.17,879943.00,204669.00,496374.00,4299.35,2.1080,2107.9570,1012.00,83.00,8.00,12192.77,1662.50,101848.17,201499.00,68265.00,122840.00,26.26,51.96,17.60,145935.17,303445.00,95361.00,161977.00,875.6110,37.63,78.25,24.59,15797.0000,2962.0000,1919.0000,PERMIAN BASIN,Delaware Basin,NM,33,24S,28E,SESE,,,,,8306.00000,12582.00000,4276.00,"NAVAJO REFINING COMPANY, L.L.C.","DCP OPERATING COMPANY, LP",,,32.1676522,-104.0869016,32.1804516,-104.0865654
30015402100000,LAYLA 35 MD,001H,LAYLA 35 MD,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,MALAGA,EDDY (NM),DELAWARE,DELAWARE,,T. DELAWARE,"DELAWARE, NORTH","DELAWARE, NORTH",3041.00,KB,3021.00,10639.00,6250.18,OIL,ACTIVE,1,128127551,COM,039719,2012-11-06,2012-12-29,H,6718.00,10590.00,3872.00,4605.55,3872.00,2012-12-01,2022-10-01,119,2012-12-29,2012-12-29,806.00,352.00,1361.00,24.00,OTHER,2012-12-31,InitialPotentialTest,2012-12-31,InitialPotentialTest,47507.83,2,69626.00,3,36209.00,2,285.0470,2,12.27,17.98,9.35,492107.34,1439918.00,252121.00,801007.00,5711.22,2.9526,2952.6440,3401.00,780.00,3444.00,4360.26,1872.27,148000.00,321552.00,94408.00,197881.00,38.22,83.05,24.38,229049.17,585913.00,131397.00,317033.00,1374.2950,59.16,151.32,33.94,33814.0000,5503.0000,38215.0000,PERMIAN BASIN,Delaware Basin,NM,35,23S,28E,SWSW,,,,,6718.00000,10636.00000,3918.00,PLAINS MARKETING L.P.,SENDERO CARLSBAD MIDSTREAM LLC,43.600000,,32.2554924,-104.0646943,32.2681504,-104.0645083
30015402030100,DA VINCI 7 FEDERAL COM,003H,DA VINCI 7 FEDERAL COM,CIMAREX,COTERRA ENERGY INC.,CIMAREX ENERGY CO.,CTRA,COTTONWOOD DRAW,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,,MULTIPLE,3239.50,KB,3211.00,11916.00,7296.92,OIL,ACTIVE,3,"128127445,129546964,129546969",MULTIPLE,MULTIPLE,2012-09-21,2012-12-02,H,7481.00,11835.00,4354.00,4956.65,4354.00,2012-12-01,2022-11-01,120,,,,,,,,,,,,27841.00,1,59390.00,2,19100.00,1,167.0460,1,6.39,13.64,4.39,405290.96,1273092.00,193109.00,168348.00,6592.61,2.4317,2431.7460,3688.00,498.00,640.00,7405.62,4860.07,98647.33,251312.00,56762.00,46001.00,22.66,57.72,13.04,140677.33,378242.00,77637.00,64271.00,844.0640,32.31,86.87,17.83,46064.0000,6342.0000,7881.0000,PERMIAN BASIN,,NM,07,25S,27E,SWSE,,,,,7481.00000,11834.00000,4353.00,MULTIPLE,MULTIPLE,,,32.1373122,-104.2262427,32.1509344,-104.2265229
30015402020000,WHITE CITY 14 FEDERAL,013H,WHITE CITY 14 FEDERAL,CIMAREX,COTERRA ENERGY INC.,CIMAREX ENERGY CO. OF COLORADO,CTRA,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,G,MULTIPLE,3299.00,KB,3272.00,13572.00,9488.06,GAS,ACTIVE,2,"128127480,129784082",MULTIPLE,MULTIPLE,2012-05-30,2012-07-26,H,9769.00,13431.00,3662.00,4276.53,3662.00,2012-08-01,2022-11-01,124,,,2493.00,241.00,947.00,24.00,GAS LIFT,2012-09-14,InitialPotentialTest,2012-09-14,InitialPotentialTest,16881.50,4,69801.00,4,5248.00,4,101.2890,4,4.61,19.06,1.43,461842.86,2270345.00,83452.00,745604.00,27205.40,2.7711,2771.0570,7104.00,57.00,1625.00,124631.58,10479.21,69523.67,290044.00,21183.00,163946.00,18.99,79.20,5.78,131349.00,584652.00,33907.00,273911.00,788.0940,35.87,159.65,9.26,90414.0000,952.0000,23488.0000,PERMIAN BASIN,Delaware Basin,NM,14,25S,26E,NENE,,,,,9769.00000,13431.00000,3662.00,MULTIPLE,MULTIPLE,,,32.1364763,-104.2572880,32.1247221,-104.2571400
30015401850000,NORTH BRUSHY DRAW FEDERAL 35,003H,NORTH BRUSHY DRAW FEDERAL 35,"WPX ENERGY PERMIAN, LLC",DEVON ENERGY,"WPX ENERGY PERMIAN, LLC",DVN,CORRAL CANYON,EDDY (NM),DELAWARE,DELAWARE,,AVALON SAND,"BONE SPRING, SOUTH","BONE SPRING, SOUTH",3024.13,KB EST,3001.13,11800.00,7370.40,OIL,ACTIVE,1,128127381,COM,038962,2013-08-06,2013-10-12,H,7832.00,11704.00,3872.00,4638.30,3872.00,2013-10-01,2022-11-01,105,,,2917.00,309.00,1965.00,24.00,PUMPING,2013-10-28,InitialPotentialTest,2013-10-28,InitialPotentialTest,19595.50,2,94383.00,2,3865.00,2,117.5730,2,5.06,24.38,1.00,334418.45,1778469.00,38007.00,341209.00,46793.20,2.0065,2006.5110,9020.00,65.00,61.00,138769.23,24419.92,68676.67,336634.00,12571.00,94337.00,17.74,86.94,3.25,103786.17,525481.00,16206.00,123223.00,622.7170,26.80,135.71,4.19,91929.0000,1037.0000,1330.0000,PERMIAN BASIN,Delaware Basin,NM,35,25S,29E,NENW,,,,,7832.00000,11552.00000,3720.00,OCCIDENTAL PERMIAN LTD,"DELAWARE BASIN MIDSTREAM, LLC",48.550000,,32.0798784,-103.9572241,32.0926268,-103.9570424
30015401660000,HERITAGE 2 15,001H,HERITAGE 2 15,CHEVRON,CHEVRON,"CHEVRON MIDCONTINENT, L.P.",CVX,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,PILOT HOLE TD,"BONE SPRING, SOUTH","BONE SPRING, SOUTH",3050.00,KB,3023.00,12352.00,8194.22,OIL,ACTIVE,1,128127550,COM,311844,2012-06-04,2012-09-01,H,8521.00,12332.00,3811.00,4455.26,3811.00,2013-01-01,2022-11-01,116,2012-09-13,,950.00,515.00,458.00,24.00,FLOWING,2012-10-09,InitialPotentialTest,2012-10-09,InitialPotentialTest,11176.67,2,28823.00,4,7237.00,2,67.0600,2,2.93,7.56,1.90,238767.15,544033.00,148095.00,543849.00,3673.54,1.4326,1432.6030,7219.00,2081.00,2593.00,3469.01,3266.27,46558.67,98602.00,30125.00,147495.00,12.22,25.87,7.90,69551.67,138640.00,46445.00,202780.00,417.3100,18.25,36.38,12.19,21916.0000,5471.0000,13357.0000,PERMIAN BASIN,Delaware Basin,NM,15,23S,28E,SESW,,,,,8521.00000,12219.00000,3698.00,CHEVRON U S A INC,"DCP OPERATING COMPANY, LP",,,32.2990052,-104.0773852,32.3112324,-104.0765908
30015401620000,BULLSEYE 22 STATE COM,001H,BULLSEYE 22 STATE COM,EOG RESOURCES,EOG RESOURCES,EOG RESOURCES INC,EOG,WILLOW LAKE,EDDY (NM),DELAWARE,DELAWARE,,T. BONE SPRING,"BONE SPRING,WEST",MULTIPLE,3254.00,KB,3236.50,9420.00,9418.12,OIL,ACTIVE,2,"128127667,128206684",MULTIPLE,MULTIPLE,2012-07-16,2012-09-14,V,7722.00,12014.00,4292.00,,4292.00,2012-09-01,2022-10-01,122,,,642.00,574.00,2031.00,24.00,FLOWING,2012-09-21,InitialPotentialTest,2012-09-21,InitialPotentialTest,10724.67,2,20518.00,2,7305.00,2,64.3480,2,2.50,4.78,1.70,131258.31,305648.00,80317.00,498061.00,3805.52,0.7876,787.5500,1739.00,167.00,352.00,10413.17,2808.76,37765.50,82305.00,24048.00,187448.00,8.80,19.18,5.60,51698.33,116570.00,32270.00,232862.00,310.1900,12.05,27.16,7.52,26069.0000,2814.0000,26434.0000,PERMIAN BASIN,Delaware Basin,NM,22,24S,27E,NWNW,,,,,7722.00000,12014.00000,4292.00,MULTIPLE,MULTIPLE,,,32.2090924,-104.1839883,32.2090418,-104.1841065
30015401560000,POKER LAKE CVX JV BS FEDERAL COM,012H,POKER LAKE CVX JV BS FEDERAL COM,XTO PERMIAN OPERATING LLC,EXXON MOBIL,XTO PERMIAN OPERATING LLC.,XOM,WILDCAT G-06 S243026M,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,BONE SPRING,BONE SPRING,3370.00,KB,3351.00,13772.00,9076.49,OIL,ACTIVE,1,128127557,COM,325583,2012-04-21,2012-07-25,H,9315.00,13648.00,4333.00,4913.37,4333.00,2012-07-01,2022-11-01,116,2012-06-26,,892.00,492.00,2174.00,24.00,FLOWING,2012-08-01,InitialPotentialTest,2012-08-01,InitialPotentialTest,13563.83,4,31679.00,5,9185.00,4,81.3830,4,3.13,7.31,2.12,243746.82,685469.00,129502.00,612070.00,5293.12,1.4625,1462.4810,3158.00,642.00,4998.00,4919.00,1721.28,52841.17,106303.00,35124.00,118959.00,12.20,24.53,8.11,82860.17,204595.00,48761.00,198901.00,497.1610,19.12,47.22,11.25,28315.0000,3361.0000,29783.0000,PERMIAN BASIN,Delaware Basin,NM,34,24S,30E,NWNE,,,,,9315.00000,13648.00000,4333.00,PLAINS MARKETING L.P.,"LUCID ENERGY DELAWARE, LLC",,,32.1811691,-103.8666719,32.1676639,-103.8667142
30015400710000,SWEARINGEN A FEE COM,003H,SWEARINGEN A FEE COM,OCCIDENTAL PETR,OCCIDENTAL PETROLEUM,OXY USA WTP LIMITED PARTNERSHIP,OXY,CULEBRA BLUFF,EDDY (NM),DELAWARE,DELAWARE,,T. 2ND BONE SPRING,"BONE SPRING, SOUTH",MULTIPLE,3039.10,KB,3014.10,12196.00,7969.32,OIL,ACTIVE,2,"128110249,128525097",MULTIPLE,MULTIPLE,2012-06-03,2012-07-27,H,8652.00,12056.00,3404.00,4592.92,3404.00,2013-01-01,2022-11-01,92,,,188.00,243.00,1167.00,24.00,PUMPING,2012-09-07,InitialPotentialTest,2012-09-07,InitialPotentialTest,2487.67,53,4662.00,61,2116.00,53,14.9260,53,0.73,1.37,0.62,60820.66,96946.00,44663.00,377193.00,2170.61,0.3649,364.9240,221.00,20.00,3270.00,11050.00,0.00,3377.00,0.00,3377.00,21841.00,0.99,0.00,0.99,3568.00,0.00,3568.00,21841.00,21.4080,1.05,0.00,1.05,10448.0000,2749.0000,50176.0000,PERMIAN BASIN,Delaware Basin,NM,05,23S,28E,SESE,,,,,8652.00000,12056.00000,3404.00,MULTIPLE,MULTIPLE,,,32.3280487,-104.1020432,32.3290865,-104.1168612
30015400550000,SANDY FEDERAL,003,SANDY FEDERAL,STRATA PROD,STRATA PRODUCTION,STRATA PRODUCTION CO,,FORTY NINER RIDGE,EDDY (NM),DELAWARE,DELAWARE,,DELAWARE,DELAWARE,DELAWARE,3307.28,KB EST,3284.28,12200.00,7736.55,OIL,ACTIVE,1,128109991,COM,039123,2012-07-13,2012-09-30,H,8215.00,12116.00,3901.00,4711.02,3901.00,2012-10-01,2022-11-01,122,,,6.00,18.00,70.00,24.00,FLOWING,2012-10-10,InitialPotentialTest,2012-10-10,InitialPotentialTest,12202.67,1,12415.00,2,11630.00,1,73.2160,1,3.13,3.18,2.98,415046.99,548472.00,323635.00,3125600.00,1694.72,2.4903,2490.2820,1622.00,614.00,4021.00,2641.69,1420.32,45992.00,42168.00,38964.00,261167.00,11.79,10.81,9.99,68757.17,81121.00,55237.00,468053.00,412.5430,17.63,20.79,14.16,50694.0000,11843.0000,136942.0000,PERMIAN BASIN,Delaware Basin,NM,24,23S,30E,SWSW,,,,,8215.00000,12116.00000,3901.00,HEART RIVER LOGISTICS LLC,"DUKE ENERGY FIELD SERVICES SOUTHWEST, INC.",42.000000,,32.2841000,-103.8418810,32.2847639,-103.8266578
30015400380000,SPUD 16 STATE,008H,SPUD 16 STATE,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,LAGUNA SALADO,EDDY (NM),DELAWARE,DELAWARE,,T. 1ST BONE SPRING SD,BONE SPRING,BONE SPRING,2990.00,KB,2971.00,11775.00,11775.00,OIL,ACTIVE,1,128110010,COM,030668,2012-04-14,2012-06-21,V,7790.00,11765.00,3975.00,,3975.00,2012-06-01,2022-11-01,119,2012-06-07,,1506.00,786.00,836.00,24.00,FLOWING,2012-06-21,InitialPotentialTest,2012-06-21,InitialPotentialTest,18555.50,2,56121.00,2,12210.00,1,111.3330,2,4.67,14.12,3.07,230328.83,651671.00,121717.00,154784.00,5353.99,1.3820,1381.9730,5267.00,259.00,1.00,20335.91,6098.78,60620.50,161115.00,33768.00,47808.00,15.25,40.53,8.50,88487.67,246286.00,47440.00,64330.00,530.9260,22.26,61.96,11.93,73523.0000,3509.0000,33.0000,PERMIAN BASIN,Delaware Basin,NM,16,23S,29E,NWNW,,,,,7790.00000,11765.00000,3975.00,MARATHON OIL CO,"DCP OPERATING COMPANY, LP",42.500000,,32.3112982,-103.9960902,32.3112982,-103.9960902
30015400060000,NORTH BRUSHY DRAW FEDERAL 35,002H,NORTH BRUSHY DRAW FEDERAL 35,"WPX ENERGY PERMIAN, LLC",DEVON ENERGY,"WPX ENERGY PERMIAN, LLC",DVN,CORRAL CANYON,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,"BONE SPRING, SOUTH","BONE SPRING, SOUTH",3053.00,KB,3032.85,11743.00,7449.40,OIL,ACTIVE,1,128109987,COM,038962,2013-02-16,2013-05-01,H,8015.00,11639.00,3624.00,4637.74,3624.00,2013-04-01,2022-11-01,94,,,310.00,108.00,2206.00,24.00,PUMPING,2013-05-06,InitialPotentialTest,2013-05-06,InitialPotentialTest,17086.67,2,69097.00,3,6733.00,2,102.5200,2,4.71,19.07,1.86,204771.64,999520.00,38185.00,589503.00,26175.72,1.2286,1228.6300,3689.00,196.00,2296.00,18821.43,9226.50,56785.17,251077.00,14939.00,131334.00,15.67,69.28,4.12,87509.17,403393.00,20277.00,174270.00,525.0550,24.15,111.31,5.60,41632.0000,1978.0000,37714.0000,PERMIAN BASIN,Delaware Basin,NM,35,25S,29E,NENE,,,,,8015.00000,11639.00000,3624.00,OCCIDENTAL PERMIAN LTD,"DELAWARE BASIN MIDSTREAM, LLC",45.000000,,32.0926537,-103.9485955,32.0799059,-103.9485964
